2000.0 172.5 172.5 172.5 0.118 2.386632739397001 0.00 0.21422595786673782 0.21439611218594123
2000.0 172.5 86.25 86.25 0.118 2.466663867029787 0.00 0.21422595786673782 0.21439611218594123
2000.0 172.5 345.0 345.0 0.118 2.312084816254199 0.00 0.21422595786673782 0.21439611218594123
2100.0 172.5 172.5 172.5 0.118 2.980752050941309 0.00 0.24821985902825006 0.24838826063449204
2100.0 172.5 86.25 86.25 0.118 3.0902363418954124 0.00 0.24821985902825006 0.24838826063449204
2100.0 172.5 345.0 345.0 0.118 2.8975486225572915 0.00 0.24821985902825006 0.24838826063449204
2200.0 172.5 172.5 172.5 0.118 3.655221544577799 0.00 0.2868714233650458 0.28703934757045957
2200.0 172.5 86.25 86.25 0.118 3.7906009652412926 0.00 0.2868714233650458 0.28703934757045957
2200.0 172.5 345.0 345.0 0.118 3.555142418577258 0.00 0.2868714233650458 0.28703934757045957
2300.0 172.5 172.5 172.5 0.118 4.415686143696771 0.00 0.33002532115519045 0.33019367586960513
2300.0 172.5 86.25 86.25 0.118 4.57513244317461 0.00 0.33002532115519045 0.33019367586960513
2300.0 172.5 345.0 345.0 0.118 4.291821258593281 0.00 0.33002532115519045 0.33019367586960513
2400.0 172.5 172.5 172.5 0.118 5.267230914968845 0.00 0.37754017180503396 0.3777095642571915
2400.0 172.5 86.25 86.25 0.118 5.450317513272616 0.00 0.37754017180503396 0.3777095642571915
2400.0 172.5 345.0 345.0 0.118 5.1137028349050055 0.00 0.37754017180503396 0.3777095642571915
2500.0 172.5 172.5 172.5 0.118 6.214449773015403 0.00 0.4292867415879442 0.429457533249213
2500.0 172.5 86.25 86.25 0.118 6.421882649421569 0.00 0.4292867415879442 0.429457533249213
2500.0 172.5 345.0 345.0 0.118 6.026187900884764 0.00 0.4292867415879442 0.429457533249213
2600.0 172.5 172.5 172.5 0.118 7.2615033886458775 0.00 0.4851464382993953 0.485318790300461
2600.0 172.5 86.25 86.25 0.118 7.494899443580437 0.00 0.4851464382993953 0.485318790300461
2600.0 172.5 345.0 345.0 0.118 7.034059644185895 0.00 0.4851464382993953 0.485318790300461
2700.0 172.5 172.5 172.5 0.118 8.41216835254054 0.00 0.5450100442688672 0.5451839551002529
2700.0 172.5 86.25 86.25 0.118 8.673872240576294 0.00 0.5450100442688672 0.5451839551002529
